precio_cop,area_m2,habitaciones,banos,estrato,parqueaderos,antiguedad_anos,conjunto_cerrado,tipo_inmueble,dist_aeropuerto_km,dist_centro_km,dist_san_nicolas_km,barrio,fuente
290000000.0,49.0,2,1,4,,1,si,apartamento,7.088,1.69,1.736,monseñor alfonso uribe jaramillo,ciencuadras
430000000.0,75.0,3,2,4,1,16,no,apartamento,6.361,2.957,3.038,san antonio,metrocuadrado
350000000.0,57.0,3,2,4,1,6,si,apartamento,5.02,0.865,0.739,el porvenir,ciencuadras
550000000.0,174.0,5,2,3,,24,no,casa,5.391,0.265,0.139,el porvenir,metrocuadrado
250000000.0,54.0,2,2,3,1,26,no,apartamento,6.671,1.228,1.274,monseñor alfonso uribe jaramillo,ciencuadras
350000000.0,57.0,2,2,4,1,26,si,apartamento,4.789,1.29,1.165,liborio mejia,ciencuadras
260000000.0,54.0,2,2,4,,4,no,apartamento,6.544,1.076,1.126,el porvenir,ciencuadras
250000000.0,52.0,3,2,3,,3,si,apartamento,4.817,1.237,1.112,liborio mejia,ciencuadras
680000000.0,140.0,3,5,5,,46,no,casa,7.49,1.889,1.993,el porvenir,ciencuadras
210000000.0,49.0,2,1,3,1,26,no,apartamento,4.621,1.051,0.933,liborio mejia,lonja_propiedad_raiz
260000000.0,48.0,2,2,4,,4,si,apartamento,8.15,2.56,2.668,monseñor alfonso uribe jaramillo,metrocuadrado
460000000.0,59.0,2,1,3,,16,no,apartamento,6.428,3.035,3.117,san antonio,metrocuadrado
295000000.0,59.0,2,2,4,1,26,no,apartamento,5.19,1.433,1.322,liborio mejia,lonja_propiedad_raiz
315000000.0,55.0,2,2,4,,5,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
2850000000.0,403.94,5,6,6,2,,si,casa,3.928,8.208,8.152,rionegro,ciencuadras
388000000.0,49.0,2,2,4,1,,no,apartamento,6.011,3.16,3.225,san antonio,ciencuadras
245000000.0,50.0,2,2,3,1,1,si,apartamento,3.984,1.675,1.599,el porvenir,ciencuadras
320000000.0,48.0,2,2,4,,1,si,apartamento,6.944,1.457,1.516,monseñor alfonso uribe jaramillo,ciencuadras
800000000.0,76.0,3,2,5,1,8,si,apartamento,6.234,1.114,1.232,monseñor alfonso uribe jaramillo,ciencuadras
285000000.0,55.0,2,2,4,,4,si,apartamento,7.238,2.081,2.101,rionegro,ciencuadras
680000000.0,80.0,2,2,4,1,3,si,apartamento,6.925,3.24,3.335,san antonio,lonja_propiedad_raiz
450000000.0,104.0,3,2,3,2,1,no,apartamento,5.523,0.768,0.836,rionegro,metrocuadrado
320000000.0,62.0,3,2,4,1,4,si,apartamento,5.56,0.728,0.644,el porvenir,ciencuadras
450000000.0,33.0,1,1,5,1,11,si,apartamento,5.172,7.177,7.165,rionegro,metrocuadrado
570000000.0,189.0,4,4,4,1,8,no,casa,5.523,0.768,0.836,rionegro,metrocuadrado
900000000.0,140.0,3,3,5,1,15,no,casa,5.244,0.754,0.778,el porvenir,lonja_propiedad_raiz
980000000.0,150.0,3,3,5,1,15,no,casa,5.244,0.754,0.778,el porvenir,lonja_propiedad_raiz
1350000000.0,200.0,3,3,6,2,7,si,casa,4.089,2.062,2.03,el porvenir,ciencuadras
265000000.0,49.0,3,1,2,,4,no,apartamento,5.244,0.754,0.778,el porvenir,metrocuadrado
360000000.0,54.0,2,2,4,1,1,no,apartamento,4.089,2.062,2.03,el porvenir,ciencuadras
1100000000.0,144.0,4,4,,1,4,no,casa_campestre,5.244,0.754,0.778,el porvenir,metrocuadrado
900000000.0,180.0,4,4,,2,21,si,casa_campestre,5.244,0.754,0.778,el porvenir,ciencuadras
320000000.0,52.0,2,2,3,1,,si,apartamento,4.817,1.237,1.112,liborio mejia,ciencuadras
3600000000.0,320.0,3,4,5,7,4,si,casa,4.172,5.154,5.142,rionegro,lonja_propiedad_raiz
6000000000.0,652.0,4,5,6,8,2021,si,casa,5.6,0.022,0.139,liborio mejia,ciencuadras
565000000.0,122.0,4,3,4,,,no,casa,6.369,2.824,2.908,san antonio,ciencuadras
400000000.0,66.0,2,2,4,2,,si,apartamento,6.269,2.889,2.968,comuna 2 san antonio,metrocuadrado
330000000.0,55.7,2,2,4,1,1,no,apartamento,6.131,1.571,1.67,san antonio,ciencuadras
230000000.0,48.0,2,1,3,,1,si,casa,5.244,0.754,0.778,el porvenir,lonja_propiedad_raiz
385000000.0,50.0,2,2,4,,2,no,apartamento,6.197,4.216,4.272,rionegro,metrocuadrado
510000000.0,58.0,1,2,4,1,,si,apartamento,6.525,1.482,1.602,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
800000000.0,83.0,2,2,6,,,si,apartamento,5.375,2.916,2.959,san antonio,ciencuadras
600000000.0,103.0,3,2,4,,,no,apartamento,6.363,3.297,3.373,san antonio,ciencuadras
360000000.0,63.0,3,2,4,,,si,apartamento,4.82,1.204,1.079,el porvenir,metrocuadrado
750000000.0,185.0,5,3,4,1,,no,casa,6.314,2.653,2.738,san antonio,ciencuadras
310000000.0,68.0,3,2,4,,,no,apartamento,6.286,2.781,2.863,san antonio,lonja_propiedad_raiz
515000000.0,88.0,3,2,4,1,,no,apartamento,3.56,2.441,2.389,el porvenir,metrocuadrado
450000000.0,110.0,3,4,3,,,no,casa,6.282,1.358,1.471,monseñor alfonso uribe jaramillo,ciencuadras
420000000.0,72.0,3,2,4,1,,no,apartamento,6.236,1.457,1.565,monseñor alfonso uribe jaramillo,ciencuadras
1100000000.0,154.0,3,4,5,1,,no,apartamento,4.793,0.896,0.844,liborio mejia,lonja_propiedad_raiz
250000000.0,50.0,2,2,3,1,1,si,apartamento,4.817,1.237,1.112,liborio mejia,metrocuadrado
450000000.0,80.0,3,2,4,,14,no,apartamento,5.602,0.015,0.136,liborio mejia,ciencuadras
360000000.0,60.0,2,2,4,1,9,no,apartamento,5.602,0.015,0.136,liborio mejia,ciencuadras
250000000.0,52.0,3,2,3,,,no,apartamento,4.376,1.525,1.4,rionegro,ciencuadras
3200000000.0,281.0,3,3,6,6,24,no,casa,5.523,0.768,0.836,rionegro,lonja_propiedad_raiz
330000000.0,57.0,3,2,4,1,8,no,apartamento,5.558,0.258,0.335,liborio mejia,ciencuadras
680000000.0,170.0,1,2,4,,6,no,casa,4.503,1.506,1.481,el porvenir,ciencuadras
1140000000.0,186.0,3,3,5,2,6,no,casa,5.602,0.015,0.136,liborio mejia,lonja_propiedad_raiz
460000000.0,66.7,3,2,4,1,1,no,apartamento,6.197,4.216,4.272,rionegro,ciencuadras
500000000.0,92.0,3,2,5,1,2,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
690000000.0,90.0,3,2,4,,,si,apartamento,6.035,2.147,2.229,san antonio,ciencuadras
260000000.0,50.0,2,2,3,1,,si,apartamento,6.616,1.18,1.224,monseñor alfonso uribe jaramillo,ciencuadras
780000000.0,92.0,3,2,5,1,1,si,apartamento,5.153,0.866,0.882,el porvenir,ciencuadras
630000000.0,88.0,3,2,4,2,,no,apartamento,6.334,0.9,1.027,monseñor alfonso uribe jaramillo,ciencuadras
420000000.0,60.42,2,2,4,1,,no,apartamento,4.835,1.286,1.162,rionegro,ciencuadras
398000000.0,57.0,3,2,3,,,si,apartamento,5.02,0.865,0.739,liborio mejia,ciencuadras
500000000.0,68.0,2,2,5,1,1,si,apartamento,5.244,0.754,0.778,monseñor alfonso uribe jaramillo,ciencuadras
340000000.0,50.0,2,2,4,1,1,no,apartamento,4.223,1.864,1.833,el porvenir,lonja_propiedad_raiz
470000000.0,65.0,2,2,3,1,1,no,apartamento,5.313,0.995,1.038,el porvenir,lonja_propiedad_raiz
1130000000.0,173.0,3,4,5,2,1,si,casa,5.362,2.922,2.965,san antonio,ciencuadras
550000000.0,64.0,2,2,4,1,1,no,apartamento,6.598,1.847,1.961,monseñor alfonso uribe jaramillo,metrocuadrado
650000000.0,75.0,2,2,5,1,,si,apartamento,3.215,2.589,2.519,el porvenir,ciencuadras
420000000.0,58.0,2,2,5,1,1,no,apartamento,6.639,1.782,1.899,otras,ciencuadras
380000000.0,56.0,3,2,4,1,,no,apartamento,5.6,0.022,0.139,el porvenir,ciencuadras
280000000.0,45.0,4,2,3,1,,si,apartamento,5.068,1.023,0.902,liborio mejia,ciencuadras
600000000.0,140.0,5,3,3,,,no,casa,5.88,0.514,0.512,liborio mejia,ciencuadras
700000000.0,85.0,9,4,4,1,,si,casa,5.244,0.754,0.778,el porvenir,ciencuadras
600000000.0,120.0,7,4,2,1,1,no,casa,4.171,2.034,2.007,el porvenir,ciencuadras
320000000.0,49.0,3,2,3,1,1,no,apartamento,3.434,2.29,2.216,el porvenir,metrocuadrado
1550000000.0,185.0,2,4,5,2,,si,casa,3.191,2.755,2.694,el porvenir,ciencuadras
4500000000.0,4035.14,4,6,5,4,,si,casa,2.6,6.832,6.769,rionegro,metrocuadrado
290000000.0,58.0,2,2,4,1,,si,apartamento,5.177,1.416,1.305,rionegro,metrocuadrado
175500000.0,50.8,3,2,4,,1,no,apartamento,5.6,0.022,0.139,el porvenir,ciencuadras
240000000.0,48.0,3,1,2,,,no,apartamento,7.76,2.162,2.268,monseñor alfonso uribe jaramillo,ciencuadras
613000000.0,89.91,3,2,4,1,1,no,apartamento,5.406,1.366,1.42,san antonio,ciencuadras
279000000.0,53.0,2,2,3,,1,no,apartamento,5.6,0.022,0.139,el porvenir,metrocuadrado
550000000.0,58.0,2,2,5,1,1,si,apartamento,3.405,2.649,2.596,el porvenir,lonja_propiedad_raiz
560000000.0,69.0,3,2,5,,,no,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
230000000.0,56.97,3,2,2,,,no,apartamento,4.84,0.818,0.759,liborio mejia,ciencuadras
800000000.0,137.53,3,2,4,1,,si,casa,6.233,1.154,1.27,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
530000000.0,78.0,3,2,5,1,1,si,apartamento,6.254,3.35,3.42,san antonio,ciencuadras
2950000000.0,420.0,3,6,4,3,1,si,casa,5.244,0.754,0.778,el porvenir,ciencuadras
350000000.0,49.2,2,1,3,1,1,no,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
4200000000.0,430.0,4,5,5,6,,no,casa,5.523,0.768,0.836,rionegro,ciencuadras
900000000.0,121.0,3,3,3,1,11,no,casa,5.6,0.022,0.139,liborio mejia,ciencuadras
1300000000.0,150.0,3,4,5,2,,no,casa,6.884,2.94,3.039,rionegro,ciencuadras
690000000.0,130.0,4,4,4,1,1,no,casa,5.523,0.768,0.836,rionegro,ciencuadras
260000000.0,54.0,2,2,3,1,,no,apartamento,6.616,1.18,1.224,monseñor alfonso uribe jaramillo,ciencuadras
680000000.0,120.0,4,3,3,1,,no,casa,5.944,0.56,0.682,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
600000000.0,210.0,6,4,5,1,1,si,casa,6.458,2.698,2.788,san antonio,ciencuadras
325000000.0,55.7,2,2,4,1,,si,apartamento,6.728,1.145,1.259,monseñor alfonso uribe jaramillo,ciencuadras
250000000.0,48.0,2,2,4,,,si,apartamento,6.721,1.142,1.256,monseñor alfonso uribe jaramillo,ciencuadras
2950000000.0,7637.0,3,4,5,2,1,si,casa,5.244,0.754,0.778,comuna 3 monseñor alfonso uribe jaramillo,metrocuadrado
1400000000.0,232.0,4,4,6,1,,si,casa,5.523,0.768,0.836,san antonio,lonja_propiedad_raiz
1500000000.0,280.0,4,4,5,8,4,no,casa,5.957,0.578,0.7,monseñor alfonso uribe jaramillo,metrocuadrado
330000000.0,55.0,2,2,4,1,,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
300000000.0,54.98,2,2,4,1,1,si,apartamento,7.238,2.081,2.101,rionegro,ciencuadras
650000000.0,83.0,2,3,5,,,si,apartamento,5.6,0.022,0.139,el porvenir,ciencuadras
585000000.0,65.0,2,2,5,1,,si,apartamento,5.207,0.799,0.82,el porvenir,ciencuadras
476500000.0,58.0,2,2,5,1,,si,apartamento,6.916,3.24,3.334,san antonio,lonja_propiedad_raiz
6800000000.0,595.0,7,15,5,3,1,si,casa,4.918,6.935,6.921,rionegro,ciencuadras
490000000.0,124.0,3,3,3,1,12,no,casa,4.083,1.691,1.633,el porvenir,metrocuadrado
2350000000.0,267.0,3,4,5,2,,si,casa,7.397,6.878,6.923,comuna 3 monseñor alfonso uribe jaramillo,ciencuadras
2310000000.0,500.0,5,8,4,3,1,si,casa,5.442,2.253,2.305,san antonio,ciencuadras
2700000000.0,340.0,3,4,6,,,no,casa,3.232,6.511,6.387,rionegro,ciencuadras
423000000.0,73.37,3,2,5,1,1,si,apartamento,5.77,1.986,2.058,san antonio,ciencuadras
900000000.0,132.0,3,2,4,1,,no,casa,6.207,3.288,3.358,san antonio,ciencuadras
530000000.0,66.0,2,2,3,1,,no,apartamento,6.197,4.216,4.272,rionegro,metrocuadrado
200000000.0,54.0,3,2,3,1,,no,apartamento,4.621,1.051,0.933,liborio mejia,metrocuadrado
290000000.0,56.0,2,2,4,,1,si,apartamento,5.244,0.754,0.778,el porvenir,lonja_propiedad_raiz
580000000.0,105.0,3,2,3,1,,no,casa,6.227,3.361,3.43,san antonio,ciencuadras
560000000.0,60.0,2,2,5,1,1,si,apartamento,5.846,3.08,3.139,san antonio,lonja_propiedad_raiz
720000000.0,180.0,4,3,4,,1,no,casa,6.673,1.092,1.206,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
490000000.0,64.0,1,2,5,1,1,si,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
1950000000.0,140.0,5,2,1,9,,no,casa,5.6,0.022,0.139,comuna 3 monseñor alfonso uribe jaramillo,ciencuadras
2600000000.0,280.0,3,4,6,2,1,si,casa,5.244,0.754,0.778,el porvenir,metrocuadrado
2700000000.0,300.0,3,4,4,4,,no,casa,5.639,5.441,5.464,rionegro,metrocuadrado
560000000.0,105.0,3,2,3,1,,no,casa,5.244,0.754,0.778,rionegro,ciencuadras
1200000000.0,340.0,5,4,4,1,,no,casa,5.6,0.022,0.139,liborio mejia,ciencuadras
330000000.0,49.0,2,2,4,1,,no,apartamento,2.159,3.993,3.924,rionegro,ciencuadras
3100000000.0,520.0,3,8,4,14,1,si,casa,5.341,0.3,0.276,otras,metrocuadrado
920000000.0,200.0,3,4,4,1,,no,casa,5.523,0.768,0.836,rionegro,ciencuadras
650000000.0,140.0,3,3,2,,,no,casa,4.927,0.828,0.797,el porvenir,ciencuadras
370000000.0,60.0,3,2,4,1,,no,apartamento,5.362,1.079,0.976,liborio mejia,lonja_propiedad_raiz
270000000.0,50.0,2,2,4,2,1,si,apartamento,6.812,1.25,1.368,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
598000000.0,76.25,3,2,5,1,,no,apartamento,5.602,0.015,0.136,liborio mejia,ciencuadras
2816071000.0,370.0,5,6,4,1,1,no,casa,5.244,0.754,0.778,el porvenir,ciencuadras
4800000000.0,870.0,4,8,,3,5,no,casa_campestre,5.826,8.858,8.834,rionegro,lonja_propiedad_raiz
2050000000.0,350.0,3,4,5,2,,si,casa,5.569,0.781,0.854,monseñor alfonso uribe jaramillo,ciencuadras
370000000.0,40.0,1,2,3,1,,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
250000000.0,53.0,2,2,4,,,no,apartamento,5.244,0.754,0.778,el porvenir,metrocuadrado
570000000.0,77.0,2,2,5,1,1,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
2850000000.0,382.0,4,4,6,2,,si,casa,1.595,6.953,6.866,rionegro,ciencuadras
600000000.0,64.0,3,2,5,2,1,si,apartamento,5.313,0.995,1.038,el porvenir,metrocuadrado
650000000.0,94.0,3,2,3,1,,no,apartamento,6.224,2.911,2.988,san antonio,ciencuadras
680000000.0,120.0,3,2,4,,,no,apartamento,6.269,2.889,2.968,san antonio,lonja_propiedad_raiz
310000000.0,62.0,3,2,3,1,1,si,apartamento,4.037,2.376,2.25,rionegro,metrocuadrado
4300000000.0,1500.0,5,6,6,8,1,no,casa,3.498,6.414,6.375,rionegro,metrocuadrado
1800000000.0,320.0,5,4,4,2,1,si,casa,4.225,3.971,3.967,rionegro,ciencuadras
600000000.0,70.0,3,2,5,1,1,si,apartamento,5.462,2.213,2.266,san antonio,metrocuadrado
310000000.0,57.0,2,2,3,1,,si,apartamento,4.789,1.29,1.165,liborio mejia,ciencuadras
615000000.0,90.0,3,3,5,1,,si,apartamento,4.02,2.108,2.073,el porvenir,lonja_propiedad_raiz
540000000.0,78.0,3,2,4,1,1,no,apartamento,6.197,4.216,4.272,rionegro,lonja_propiedad_raiz
649000000.0,90.1,3,3,5,1,1,si,apartamento,3.262,2.513,2.443,el porvenir,ciencuadras
550000000.0,140.0,4,2,4,,,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
1950000000.0,211.0,4,3,6,4,,si,casa,4.866,2.606,2.628,san antonio,ciencuadras
380000000.0,57.0,2,2,5,1,6,si,apartamento,5.385,1.018,0.916,liborio mejia,metrocuadrado
4500000000.0,492.0,4,5,6,3,,no,casa,5.321,1.933,1.98,san antonio,ciencuadras
1390000000.0,2500.0,3,2,4,,1,no,casa,5.6,0.022,0.139,liborio mejia,ciencuadras
350000000.0,67.0,2,2,4,1,1,si,apartamento,4.971,1.108,0.985,otras,metrocuadrado
1300000000.0,245.0,3,4,3,,,no,casa,5.6,0.022,0.139,liborio mejia,ciencuadras
250000000.0,48.0,2,2,3,1,1,no,apartamento,8.159,2.568,2.675,rionegro,ciencuadras
450000000.0,79.0,3,2,5,,,no,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
300000000.0,57.0,3,2,4,1,,si,apartamento,5.087,1.519,1.405,rionegro,ciencuadras
750000000.0,128.0,4,4,4,1,,no,casa,5.523,0.768,0.836,rionegro,ciencuadras
370000000.0,58.0,2,2,4,1,6,no,apartamento,4.835,1.286,1.162,rionegro,ciencuadras
490000000.0,58.25,2,2,5,1,1,si,apartamento,5.244,0.754,0.778,el porvenir,metrocuadrado
1400000000.0,360.0,4,3,3,2,,no,casa,5.758,1.221,1.305,rionegro,ciencuadras
1400000000.0,162.0,3,3,5,2,,si,casa,5.244,0.754,0.778,el porvenir,ciencuadras
510000000.0,57.0,2,2,5,,1,si,apartamento,3.153,2.609,2.536,el porvenir,ciencuadras
230000000.0,50.0,2,2,4,1,,si,apartamento,8.159,2.568,2.675,rionegro,metrocuadrado
1050000000.0,230.0,4,8,4,3,,no,casa,6.15,2.675,2.753,san antonio,ciencuadras
380000000.0,60.0,2,2,4,1,,si,apartamento,4.798,1.299,1.174,rionegro,ciencuadras
650000000.0,63.0,1,2,5,2,,si,apartamento,5.244,0.754,0.778,comuna 3 monseñor alfonso uribe jaramillo,metrocuadrado
659000000.0,96.0,3,2,5,1,,si,apartamento,5.601,0.386,0.318,liborio mejia,lonja_propiedad_raiz
370000000.0,68.0,3,2,4,1,,no,apartamento,5.243,0.361,0.265,liborio mejia,ciencuadras
1250000000.0,162.0,3,3,5,2,,no,casa,3.683,2.223,2.167,el porvenir,lonja_propiedad_raiz
2400000000.0,340.0,4,3,6,2,1,si,casa,5.753,5.07,5.101,rionegro,metrocuadrado
530000000.0,64.0,2,2,3,1,1,si,apartamento,4.02,2.108,2.073,el porvenir,ciencuadras
480000000.0,130.0,4,3,2,,,si,casa,5.602,0.015,0.136,liborio mejia,ciencuadras
2190000000.0,253.0,3,4,5,10,,no,casa,5.523,0.768,0.836,rionegro,lonja_propiedad_raiz
380000000.0,59.0,2,2,4,1,,no,apartamento,5.602,0.015,0.136,liborio mejia,metrocuadrado
570000000.0,189.0,4,4,3,2,,no,casa,5.244,0.754,0.778,el porvenir,ciencuadras
253000000.0,51.0,2,2,3,,,si,apartamento,8.137,2.565,2.678,rionegro,ciencuadras
750000000.0,96.0,3,3,4,1,,si,apartamento,5.413,0.848,0.902,el porvenir,ciencuadras
350000000.0,54.0,3,2,4,1,2,no,apartamento,5.758,1.221,1.305,rionegro,ciencuadras
319000000.0,58.0,3,2,4,1,1,no,apartamento,5.073,1.531,1.417,rionegro,ciencuadras
575000000.0,130.0,5,3,2,,,no,casa,5.6,0.022,0.139,san antonio,lonja_propiedad_raiz
1500000000.0,280.0,3,4,6,2,,no,casa,3.136,2.726,2.66,el porvenir,metrocuadrado
308000000.0,36.0,1,1,3,1,1,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
495000000.0,97.0,2,2,4,,,no,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
1200000000.0,346.0,5,4,4,4,,no,casa,5.6,0.022,0.139,liborio mejia,metrocuadrado
1380000000.0,140.0,3,4,5,2,1,si,apartamento,5.244,0.754,0.778,comuna 3 monseñor alfonso uribe jaramillo,ciencuadras
1170000000.0,250.0,4,4,4,1,,no,casa,3.153,2.609,2.536,comuna 3 monseñor alfonso uribe jaramillo,ciencuadras
570000000.0,70.0,2,3,5,1,1,si,apartamento,3.327,2.457,2.387,el porvenir,ciencuadras
610000000.0,65.0,2,2,5,,,si,apartamento,6.364,3.546,3.617,san antonio,ciencuadras
575000000.0,67.0,2,2,5,1,1,si,apartamento,5.244,0.754,0.778,comuna 3 monseñor alfonso uribe jaramillo,ciencuadras
1300000000.0,174.0,3,4,5,1,1,si,casa,6.569,3.292,3.375,san antonio,ciencuadras
440000000.0,57.0,5,2,5,1,1,si,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
2490000000.0,363.0,4,4,6,4,,si,casa,5.3,8.47,8.44,rionegro,ciencuadras
1150000000.0,206.0,3,4,6,2,,si,casa,5.79,3.831,3.879,san antonio,metrocuadrado
790000000.0,125.0,3,3,5,1,,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
770000000.0,95.0,2,2,5,1,,si,apartamento,3.153,2.609,2.536,rionegro,ciencuadras
500000000.0,90.0,3,2,3,1,,no,apartamento,6.224,2.911,2.988,san antonio,ciencuadras
2650000000.0,328.0,4,5,5,2,,si,casa,5.602,0.015,0.136,liborio mejia,ciencuadras
550000000.0,59.5,2,2,4,1,,no,apartamento,3.394,2.457,2.393,el porvenir,ciencuadras
400000000.0,56.0,3,2,5,1,1,si,apartamento,5.084,1.521,1.407,rionegro,ciencuadras
365000000.0,60.0,3,2,4,2,,no,apartamento,4.789,1.29,1.165,liborio mejia,ciencuadras
750000000.0,170.0,3,4,5,2,,si,casa,6.204,0.816,0.941,monseñor alfonso uribe jaramillo,ciencuadras
511393797.0,59.11,2,2,5,1,,si,apartamento,5.244,0.754,0.778,rionegro,ciencuadras
2990000000.0,450.0,5,7,4,3,,no,casa,4.353,3.706,3.707,rionegro,ciencuadras
419000000.0,66.81,2,2,4,1,,no,apartamento,6.197,4.216,4.272,rionegro,ciencuadras
635000000.0,60.0,1,2,4,1,1,si,apartamento,3.538,9.14,9.042,rionegro,ciencuadras
515000000.0,66.0,2,2,4,1,,no,apartamento,6.927,3.253,3.347,san antonio,ciencuadras
370000000.0,57.0,3,2,4,1,,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
730000000.0,93.0,3,2,5,1,,si,apartamento,3.56,2.441,2.389,el porvenir,ciencuadras
3200000000.0,400.0,4,6,6,3,,no,casa,5.523,0.768,0.836,rionegro,metrocuadrado
1180000000.0,170.0,3,4,5,5,1,si,casa,5.276,2.061,2.105,san antonio,ciencuadras
2300000000.0,279.0,3,4,6,6,,si,casa,5.6,0.022,0.139,liborio mejia,metrocuadrado
570000000.0,65.0,2,2,5,1,,si,apartamento,6.474,3.57,3.644,san antonio,ciencuadras
700000000.0,144.0,5,3,4,1,,si,casa,5.214,1.028,1.06,el porvenir,ciencuadras
600000000.0,90.0,3,2,5,1,1,si,apartamento,6.28,0.795,0.921,monseñor alfonso uribe jaramillo,ciencuadras
3400000000.0,2800.0,7,6,4,2,,no,casa,5.613,6.374,6.384,rionegro,ciencuadras
3000000000.0,328.31,3,3,5,4,1,si,casa,5.6,0.022,0.139,el porvenir,ciencuadras
570000000.0,93.0,2,2,5,1,,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
2950000000.0,460.0,4,8,4,3,1,si,casa,5.244,0.754,0.778,el porvenir,ciencuadras
500000000.0,170.0,3,2,2,,1,no,casa,5.944,0.56,0.682,monseñor alfonso uribe jaramillo,metrocuadrado
460000000.0,57.0,2,2,5,1,,no,apartamento,3.207,2.569,2.498,el porvenir,metrocuadrado
260000000.0,80.0,4,2,3,,,no,casa,4.672,1.025,0.904,liborio mejia,ciencuadras
700000000.0,188.0,4,4,3,1,,no,casa,5.957,0.578,0.7,monseñor alfonso uribe jaramillo,metrocuadrado
280000000.0,58.0,2,2,3,,,si,apartamento,4.817,1.237,1.112,liborio mejia,metrocuadrado
510000000.0,57.0,2,2,5,1,,no,apartamento,2.576,3.35,3.279,rionegro,lonja_propiedad_raiz
409000000.0,52.0,2,2,3,1,1,si,apartamento,2.159,3.993,3.924,rionegro,ciencuadras
850000000.0,138.0,3,1,5,,,si,casa,5.244,0.754,0.778,el porvenir,ciencuadras
3500000000.0,2000.0,3,3,5,6,,si,casa,12.813,8.339,8.464,san antonio,ciencuadras
1199000000.0,350.0,4,3,4,4,1,no,casa,2.028,5.273,5.21,rionegro,ciencuadras
280000000.0,53.0,2,2,4,1,,no,apartamento,19.461,24.784,24.667,rionegro,ciencuadras
358000000.0,64.0,3,2,3,1,1,si,apartamento,5.523,0.768,0.836,otras,ciencuadras
850000000.0,280.0,3,3,6,3,,no,casa,7.529,1.927,2.028,monseñor alfonso uribe jaramillo,ciencuadras
2600000000.0,390.0,4,4,,4,,si,casa,5.629,11.168,11.078,rionegro,lonja_propiedad_raiz
1200000000.0,240.0,4,3,4,,,no,casa,5.244,0.754,0.778,el porvenir,lonja_propiedad_raiz
410000000.0,70.0,2,2,4,1,1,no,apartamento,5.957,0.578,0.7,monseñor alfonso uribe jaramillo,ciencuadras
720000000.0,40.0,1,1,6,1,,no,apartamento,5.602,0.015,0.136,liborio mejia,ciencuadras
350000000.0,60.0,2,2,5,1,1,no,apartamento,7.251,2.529,2.648,rionegro,metrocuadrado
740000000.0,72.0,3,2,5,1,,si,apartamento,23.255,27.482,27.356,san antonio,ciencuadras
630000000.0,205.0,4,4,4,1,,si,casa,5.244,0.754,0.778,el porvenir,ciencuadras
850000000.0,170.0,3,6,4,2,1,si,casa,5.523,0.768,0.836,rionegro,ciencuadras
310000000.0,56.0,3,2,4,1,1,si,apartamento,5.428,0.621,0.518,liborio mejia,metrocuadrado
3650000000.0,350.0,4,5,4,8,,no,casa,7.996,2.397,2.501,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
1300000000.0,220.0,3,3,5,2,,si,casa,6.257,1.354,1.466,monseñor alfonso uribe jaramillo,ciencuadras
700000000.0,96.0,3,3,3,1,1,no,apartamento,2.317,3.658,3.586,rionegro,ciencuadras
949500000.0,144.0,4,4,4,2,2,no,casa,8.117,4.957,4.898,rionegro,metrocuadrado
800000000.0,80.0,1,1,4,1,,no,apartamento,5.957,0.578,0.7,monseñor alfonso uribe jaramillo,ciencuadras
830000000.0,144.0,4,3,3,1,,no,apartamento,6.389,2.582,2.671,san antonio,ciencuadras
5980000000.0,760.0,5,7,5,3,1,si,casa,5.523,0.768,0.836,rionegro,ciencuadras
1200000000.0,182.0,3,4,4,3,1,si,casa,5.498,2.235,2.29,san antonio,ciencuadras
250000000.0,44.29,3,2,3,1,,si,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
430000000.0,54.0,2,3,5,,,no,apartamento,6.314,3.286,3.36,san antonio,ciencuadras
2200000000.0,278.0,3,4,,2,1,no,casa,5.244,0.754,0.778,el porvenir,ciencuadras
315000000.0,56.09,3,2,4,1,1,si,apartamento,5.523,0.768,0.836,rionegro,metrocuadrado
540000000.0,62.42,2,2,5,1,1,no,apartamento,3.277,2.459,2.385,el porvenir,ciencuadras
